cycle,amb_temp,date_time,voltage_battery,current_battery,temp_battery,current_load,voltage_load,time,capacity
97,24,"23 Apr 2008, 06:18:19",3.3093715201547558,-0.0010035263789735694,36.04392363754878,0.0006,0.0,3386.0,1.8093079637028517
101,24,"23 Apr 2008, 11:08:00",3.295594467656429,-0.0018349698822342445,36.224445388722245,0.0006,0.0,3368.187,1.80460990458052
105,24,"23 Apr 2008, 16:06:25",3.317198245350349,-0.00017086836935119122,36.4812957908369,0.0006,0.0,3368.266,1.7993770651972192
109,24,"23 Apr 2008, 21:02:58",3.3478185065039905,-0.0008312254387819109,35.98576133404224,0.0006,0.0,3358.719,1.7884432335370462
113,24,"24 Apr 2008, 01:51:33",3.3378219239048574,-0.002843739979588024,36.10148288661278,0.0006,0.0,3339.5,1.7829230484252723
117,24,"24 Apr 2008, 06:50:00",3.3643724793797882,-0.004309732475302229,35.859217796137116,0.0006,0.0,3331.265,1.7730337158018288
121,24,"24 Apr 2008, 11:49:24",3.336014493650917,0.00210645058497053,36.40939106353368,0.0006,0.0,3321.188,1.773037755078937
125,24,"24 Apr 2008, 16:45:56",3.3556596279465505,0.0014437936443312156,36.77364625897009,0.0006,0.0,3321.844,1.7678721106662054
129,24,"24 Apr 2008, 21:38:11",3.3614901977112828,0.0009051016773359721,36.84756031613252,0.0006,0.0,3311.828,1.7623150704093087
133,24,"25 Apr 2008, 12:03:44",3.3469681219757663,-0.001459488496061507,36.710913950008646,-0.0006,0.0,3327.391,1.7676172924938447
135,24,"25 Apr 2008, 20:03:55",3.37121004922177,-0.0007500356716064975,36.380197081498515,0.0006,0.0,3312.078,1.762668359743147
139,24,"26 Apr 2008, 01:04:35",3.379951819113273,-0.001351175407799389,36.18051449762449,0.0006,0.0,3293.172,1.7517304870664143
143,24,"26 Apr 2008, 05:57:35",3.391867015789506,-0.0007182301660186665,36.07117791713765,0.0006,0.0,3275.328,1.7418496047960008
147,24,"26 Apr 2008, 10:58:25",3.389321801243052,-0.0016382701915813296,36.06727402125495,0.0008,0.0,3265.016,1.7360913511847138
149,24,"29 Apr 2008, 12:15:56",3.2399604434797045,-0.002410258903031484,39.3970785606374,0.0008,0.0,3328.937,1.7936240148573608
153,24,"29 Apr 2008, 17:05:27",3.3111276397349085,-0.00047608350451177744,38.247906639492925,0.0008,0.0,3329.266,1.7831890223273275
157,24,"29 Apr 2008, 22:00:04",3.3328621262920852,-0.002545776800513846,37.66314806698494,0.0008,0.0,3301.579,1.7673642076278957
161,24,"30 Apr 2008, 02:43:55",3.333761215364808,0.0009142168194308521,37.412620176442466,0.0006,0.0,3283.563,1.7570177850353066
165,24,"30 Apr 2008, 07:41:42",3.3615057492929536,0.00022971720141421064,36.983049223315426,0.0006,0.0,3275.125,1.7468706179837907
169,24,"30 Apr 2008, 12:28:49",3.352855281098351,-0.0036775690571329194,37.113833168369624,0.0006,0.0,3265.656,1.7417172507457144
173,24,"30 Apr 2008, 17:20:16",3.3651520816763276,-0.0019241438453490103,37.44763048314265,0.0006,0.0,3266.093,1.7364225056478186
177,24,"30 Apr 2008, 22:14:54",3.3857728598519237,0.0004995070895548447,36.88044924018355,0.0008,0.0,3257.594,1.7263217239235826
181,24,"01 May 2008, 03:15:33",3.4084431860543454,-0.0007362875556382188,36.63224569054377,0.0006,0.0,3248.593,1.7158065389330133
185,24,"01 May 2008, 08:16:03",3.4098320971762575,0.00020354203383376218,36.73387962246392,0.0006,0.0,3238.766,1.710533351135192
189,24,"01 May 2008, 13:14:24",3.417268005174641,-0.005241133450442308,36.8279861699404,0.0006,0.0,3240.14,1.706014499648521
193,24,"01 May 2008, 18:11:10",3.421833588845415,-0.00045758405174578715,37.08800148686054,0.0006,0.0,3230.109,1.7003110272642588
197,24,"01 May 2008, 23:10:15",3.4271424058700943,-0.002323500375312657,36.75804958950036,0.0006,-0.0,3229.7810000000027,1.6945798601797895
201,24,"02 May 2008, 03:53:34",3.438178718052601,-0.0014329663334651556,36.66588768076837,0.0008,0.0,3212.469,1.6849029086609286
205,24,"02 May 2008, 08:44:40",3.465640472585762,-0.0019285628025814802,36.22708832315917,0.0006,0.0,3213.219,1.6744741591159717
209,24,"02 May 2008, 13:43:05",3.4449859354526846,-0.0007476535284193583,36.83574345076078,0.0006,0.0,3203.578,1.6745692479879102
213,24,"02 May 2008, 19:07:48",3.467467091298206,0.00023878594334623407,36.31129508167242,0.0006,0.0,3195.125,1.663716375981405
215,24,"02 May 2008, 23:24:17",3.4717300013545747,-0.000978078443781583,36.57728194283014,0.0006,0.0,3195.3129999999946,1.659013868748246
219,24,"03 May 2008, 04:13:08",3.466070335739485,-0.001671215251274875,36.61716358490872,0.0006,0.0,3186.297,1.6538540573335014
223,24,"03 May 2008, 09:10:19",3.485289154748911,0.00014529407851251007,36.285029218085896,0.0006,0.0,3176.438,1.642653782130131
227,24,"03 May 2008, 14:04:34",3.4800221711184434,-0.003882123672040885,36.404097755139176,0.0006,0.0,3167.593,1.6378578430223698
231,24,"03 May 2008, 18:58:13",3.4875727291181726,-0.004430965854896664,36.33612654330331,0.0006,0.0,3167.719,1.6327350407099108
235,24,"03 May 2008, 23:42:30",3.4845831403089607,-0.002779507078048272,36.42204257964045,0.0006,0.0,3159.077999999994,1.6277528915533617
239,24,"04 May 2008, 04:41:40",3.4840044121584226,-0.0009843051419335261,36.46650026862773,0.0006,0.0,3148.829,1.622125485521159
243,24,"04 May 2008, 09:40:11",3.508463137681321,-0.0036435025057367865,36.01706887738058,0.0006,0.0,3149.094,1.6113256603765849
247,24,"04 May 2008, 14:38:13",3.5037872856177814,-0.0005279739237306284,36.12135272151406,0.0008,0.0,3140.547,1.6065631397488385
251,24,"04 May 2008, 19:37:07",3.500128756881619,0.000510279884425617,36.20196694501621,0.0006,0.0,3131.625,1.6015142233917594
255,24,"05 May 2008, 00:35:53",3.517670766414221,-0.003099056095076228,35.866603104888924,0.0006,0.0,3121.907,1.590369231400328
259,24,"05 May 2008, 05:28:13",3.5174486086806094,-0.004404315945169669,35.80553827573819,0.0006,0.0,3122.125,1.5857889968242211
263,24,"05 May 2008, 11:41:31",3.516013267212138,-0.0016636018441401204,35.6702666979063,0.0006,0.0,3121.672,1.5849430707374117
265,24,"05 May 2008, 20:40:08",3.496983701999225,-0.0011241793683491464,36.34696099274405,0.0006,0.0,3120.86,1.5955263892495937
269,24,"06 May 2008, 01:38:46",3.5202208637731656,-0.003973954015249521,35.52300699242159,0.0006,0.0,3103.828,1.5747301747801037
273,24,"06 May 2008, 06:37:06",3.5292256839082072,6.06992212159233e-05,35.266958925197905,0.0006,0.0,3095.094,1.5649019950937946
277,24,"06 May 2008, 11:25:21",3.5307259447794728,-0.0006247516420891352,35.3504279543354,0.0006,0.0,3095.781,1.5597659473370362
281,24,"06 May 2008, 16:23:36",3.521290948363061,-0.0020655979349636713,35.94137693420669,0.0006,0.0,3094.328,1.5594815668184234
285,24,"06 May 2008, 21:21:49",3.5235359008769405,-0.0036616920097465575,36.04660208501775,0.0006,0.0,3086.531,1.55468935359061
289,24,"07 May 2008, 02:17:25",3.5255241756932247,-5.646965482781069e-05,35.84567238345344,0.0006,0.0,3085.625,1.5488741079890418
293,24,"07 May 2008, 07:04:02",3.5348337871327056,-0.00030896571369630824,35.579783237597425,0.0006,0.0,3067.203,1.538236598942558
297,24,"07 May 2008, 12:01:49",3.5459029204528467,-0.001821504475257935,35.18876167083574,0.0008,0.0,3058.157,1.527914258251028
301,24,"07 May 2008, 16:59:29",3.536266004226858,0.0006417277352992252,35.64399546549477,0.0006,0.0,3058.812,1.5285252629756445
305,24,"07 May 2008, 21:56:09",3.5468067055591166,-0.0024171678108397382,35.70451576896293,0.0006,0.0,3058.578,1.522647325284378
309,24,"08 May 2008, 02:53:49",3.5480287197333853,-0.003290911050271038,35.75012465537795,0.0006,0.0,3049.328,1.5174859938489869
312,24,"09 May 2008, 12:25:07",3.5250502230997873,-0.0010560505924284487,36.01263661852166,0.0006,0.0,3177.219,1.605818899130659
315,24,"09 May 2008, 20:28:09",3.494044837570843,-0.0007426552595591244,36.76362118255289,0.0006,0.0,3082.937,1.5638491446744425
319,24,"10 May 2008, 01:21:56",3.5100418364837593,-0.0017631427961074745,36.50230588330288,0.0006,0.0,3074.266,1.5480915247767786
323,24,"10 May 2008, 06:18:12",3.5359247595765018,0.0015697237962090213,35.91017220677914,0.0006,0.0,3066.0,1.5323755631868592
327,24,"10 May 2008, 11:16:04",3.5293508069521953,-0.003970115730165398,35.878972479007196,0.0006,0.0,3056.437,1.5269528268489705
331,24,"10 May 2008, 16:11:56",3.5418570338179896,-0.001085866637949761,35.62922817025395,0.0006,0.0,3048.219,1.5169573017136326
335,24,"10 May 2008, 21:07:54",3.540101144510816,-0.0017455531501402901,35.75119139564094,0.0006,0.0,3039.218,1.5118975960142693
339,24,"11 May 2008, 02:05:21",3.5453082349601677,-0.0014086197388525627,35.64438752174055,0.0006,0.0,3039.047,1.5065638960681105
343,24,"11 May 2008, 06:55:27",3.543070358154518,-0.002012131901541318,35.71781750151812,0.0006,0.0,3030.375,1.5015453526671363
347,24,"11 May 2008, 11:52:47",3.5580353781991203,-0.004792435267169919,35.468157504838004,0.0008,0.0,3021.0,1.4908444050400238
351,24,"11 May 2008, 16:49:58",3.5619975525663654,0.0006217348755526608,35.41772195105018,0.0006,0.0,3021.75,1.485868384561201
355,24,"11 May 2008, 21:47:12",3.5617346249744624,-0.0017731134003002016,35.44065808413917,0.0008,0.0,3012.265,1.480413677976106
359,24,"12 May 2008, 02:36:58",3.5627431724748324,-0.0006826543303781479,35.439411621482165,0.0006,0.0,3002.641,1.4752095869031632
363,24,"12 May 2008, 12:56:34",3.544836812063795,-0.001229680539980656,35.71444213967455,0.0008,0.0,3012.0,1.4859035988304024
366,24,"12 May 2008, 18:59:59",3.5358343175174807,-0.005346170114887063,36.322325809442454,0.0006,0.0,3020.11,1.4960918298136696
370,24,"12 May 2008, 23:53:17",3.544628258601667,-0.002622952553637643,36.143707017661924,0.0006,0.0,3002.172000000006,1.4808005946928984
374,24,"13 May 2008, 04:35:25",3.556359815036754,-0.0012078322390314843,35.81782913450557,0.0008,0.0,2992.703,1.4697543268466824
378,24,"13 May 2008, 09:24:04",3.5574151609154883,-0.0033190716918418185,35.64502538652201,0.0006,0.0,2964.468,1.4539012274845928
382,24,"13 May 2008, 14:20:24",3.570394142327151,0.0015596672777035013,35.3909783963713,0.0008,0.0,2983.375,1.4541462067235693
386,24,"13 May 2008, 19:04:20",3.5576975634324772,-0.00160633340225061,35.90172424296188,0.0008,0.0,2975.297,1.455023751906683
390,24,"13 May 2008, 23:59:26",3.5621145720736376,-0.0025226927417762272,35.87657254499655,0.0006,0.0,2974.9850000000006,1.449042163761236
394,24,"14 May 2008, 04:55:57",3.576830514745812,-0.0014236462613207118,35.37052396634794,0.0008,0.0,2966.25,1.4386709371480566
398,24,"14 May 2008, 09:52:22",3.5772132537111867,-0.00234794320681566,35.31944751936039,0.0006,0.0,2956.359,1.433445432156979
402,24,"14 May 2008, 14:35:22",3.569684885614067,-0.003987192003382868,35.63996182249638,0.0006,0.0,2956.344,1.4333958900838095
406,24,"14 May 2008, 19:31:39",3.5763051299071056,-0.0021150229704720936,35.68616080887089,0.0006,0.0,2956.406,1.42806487344776
410,24,"15 May 2008, 00:27:55",3.5780032001762248,-0.004832065414542045,35.572241943508665,0.0006,0.0,2947.266,1.4229203181741186
414,24,"15 May 2008, 05:24:04",3.5782529159417336,-0.002271526365796961,35.41162230145362,0.0006,0.0,2937.984,1.417429032731308
418,24,"15 May 2008, 10:20:03",3.57952648091485,0.0003379455564793572,35.29541793323776,0.0006,0.0,2929.125,1.412409228794446
422,24,"15 May 2008, 15:10:59",3.5733090987103386,-0.004553122841398201,35.60791877576871,0.0006,0.0,2928.454,1.412578792940193
426,24,"15 May 2008, 19:56:47",3.5808535254697578,-0.00040797782309330745,35.72414943395157,0.0008,0.0,2929.375,1.4075983731469897
430,24,"16 May 2008, 16:54:59",3.5558917253318874,-0.0030115302310733637,35.903997506455866,0.0008,0.0,2946.031,1.4333920485221476
432,24,"16 May 2008, 21:37:39",3.551885409283692,-0.002707781949092996,36.116700375002374,0.0008,0.0,2955.438,1.4382550176792908
436,24,"17 May 2008, 02:32:13",3.5736151200402326,-0.0021904666779608726,35.48818285942285,0.0006,0.0,2937.625,1.4173547174485526
440,24,"17 May 2008, 07:25:19",3.582249809980573,-0.0005202572147429562,35.09068818463004,0.0006,0.0,2929.078,1.406981663677643
444,24,"17 May 2008, 12:21:15",3.5821071034262646,-0.0008830152641400449,35.08313938846722,0.0006,0.0,2918.375,1.4012037783587625
448,24,"17 May 2008, 17:15:37",3.5845442528815368,0.0008061978411406779,34.98209371471252,0.0006,0.0,2919.812,1.3967008232726328
452,24,"17 May 2008, 22:10:51",3.582997063524048,-0.0013093723544827364,35.084719139558686,0.0006,0.0,2900.422,1.391284788852726
456,24,"18 May 2008, 03:05:19",3.585576080990165,-0.0017033444156140732,34.94908275625882,0.0006,0.0,2901.375,1.3862287677978349
460,24,"18 May 2008, 08:00:50",3.5910908384825198,0.0008809845830174383,34.70452784918293,0.0006,0.0,2901.187,1.3804366761974138
464,24,"18 May 2008, 12:44:48",3.594060583971402,-0.0026243009944540924,34.667131314804806,0.0006,0.0,2891.64,1.3752364150256224
468,24,"18 May 2008, 17:36:29",3.5911079597852744,-0.001529448389034703,34.73478777612848,0.0006,0.0,2882.906,1.3705128024895008
472,24,"18 May 2008, 22:31:45",3.5888120102866528,-0.0017821338119629907,34.79017756073964,0.0006,0.0,2883.265,1.3705085566270399
476,24,"19 May 2008, 03:27:07",3.5942147923006207,-0.003192486164154018,34.602741893421936,0.0006,0.0,2882.969,1.3647355108681518
480,24,"19 May 2008, 15:34:33",3.5833415219285625,-0.005381432104961328,35.2008024262739,0.0006,0.0,2891.656,1.375392016895762
482,24,"19 May 2008, 20:59:48",3.5804307189370586,-0.0011337343579920088,35.37656984223691,0.0006,0.0,2901.25,1.3861115151535393
484,24,"20 May 2008, 01:16:42",3.592441816132449,0.0008418702493247387,35.02073678939035,0.0006,0.0,2891.703,1.3698500035838939
488,24,"20 May 2008, 06:12:06",3.589331565362288,-0.0025022403604277156,34.920082190571925,0.0006,0.0,2883.016,1.3647827949260758
492,24,"20 May 2008, 11:07:23",3.6022883230364853,-0.0024327129563109827,34.51525447844097,0.0006,0.0,2873.453,1.3543220466259964
496,24,"20 May 2008, 15:57:27",3.59702121364665,-0.006605726985868509,34.95922357150939,0.0006,0.0,2874.031,1.3546417018378962
500,24,"20 May 2008, 20:50:39",3.592312208409236,-0.00022279767609001638,35.09464992185514,0.0006,0.0,2874.234,1.3547039213192407
504,24,"21 May 2008, 01:39:38",3.5955001194302834,1.2091638201411586e-05,34.87110957277296,0.0006,0.0,2864.984,1.349314997503458
508,24,"21 May 2008, 06:24:27",3.5968234611620575,0.0019165342987928588,34.64809421735341,0.0006,0.0,2855.093,1.3441891937970554
512,24,"21 May 2008, 11:18:06",3.6018356753071044,-0.0020306932429164305,34.44831392782199,0.0006,0.0,2855.625,1.3389913790695755
516,24,"21 May 2008, 16:10:21",3.5993448137966926,-0.00022955195067495134,34.76318323355694,0.0006,0.0,2855.594,1.3389145230206971
520,24,"21 May 2008, 21:02:09",3.6035790390364575,0.00019225890209988188,34.67711120224962,0.0006,0.0,2847.437,1.3340066759761655
524,24,"22 May 2008, 01:42:59",3.605860961214576,-0.0011876351800897075,34.35552173340636,0.0006,0.0,2847.36,1.3286444309174914
528,24,"22 May 2008, 06:32:40",3.6105078495292338,-0.0015026563129952723,34.13298084323835,0.0006,0.0,2837.328,1.3231708992276219
532,24,"22 May 2008, 11:23:22",3.6162629075139603,-0.00034392616092168834,33.97306701477755,0.0006,0.0,2837.281,1.3181691588445197
536,24,"22 May 2008, 16:17:58",3.613479485589363,0.00201431242671294,34.37394890213937,0.0006,0.0,2838.515,1.3184664436640334
540,24,"22 May 2008, 20:59:50",3.607069040532739,-0.001435257575965914,34.44341685363402,0.0006,0.0,2828.328,1.318293040102702
544,24,"23 May 2008, 12:13:16",3.602312680677842,-0.004821586967735964,33.98038017264453,0.0006,0.0,2838.265,1.323872422244268
547,24,"23 May 2008, 20:14:29",3.5779277610645233,-0.0040810001592985696,34.97066611271971,0.0006,0.0,2864.547,1.3601216766554785
551,24,"24 May 2008, 01:09:21",3.593974644865168,-0.00443140085700349,34.68949035902289,0.0006,0.0,2846.39,1.3395306867947354
555,24,"24 May 2008, 06:00:20",3.6042747402181803,4.305025960299412e-05,34.35560664546322,0.0006,0.0,2837.969,1.3290286565120697
559,24,"24 May 2008, 10:42:50",3.608769672096698,-0.0019502710177484556,34.179860361804735,0.0006,0.0,2838.156,1.3236741274998955
563,24,"24 May 2008, 15:31:10",3.6093877067067006,-0.001991020901870052,34.14567217244527,0.0006,0.0,2829.843,1.318633896753293
567,24,"24 May 2008, 20:21:13",3.614933900308572,-0.0019041668183299686,33.99467216653128,0.0006,0.0,2829.625,1.3134751321324272
571,24,"25 May 2008, 01:06:49",3.6090232254797843,-0.0028237046748220526,34.16712024760808,0.0006,0.0,2819.437,1.3132020634442203
575,24,"25 May 2008, 05:57:17",3.6143313479608823,-0.003824238534896998,33.97599952110498,0.0006,0.0,2819.579,1.3077959946944353
579,24,"25 May 2008, 10:51:37",3.61782445722146,-0.004508289318035884,33.982224969859004,0.0006,0.0,2810.672,1.3030329186405918
583,24,"25 May 2008, 15:37:08",3.6130872104738954,-0.003392808851335511,34.078996220636874,0.0008,0.0,2811.485,1.3033573559038205
587,24,"25 May 2008, 20:23:04",3.6070395495118257,-0.005626640278417722,34.30494727332375,0.0006,0.0,2802.422,1.3034100438655642
591,24,"26 May 2008, 01:13:02",3.61490941179153,-0.0041505855757588426,34.12626262781833,0.0006,0.0,2801.625,1.2978870806495706
595,24,"26 May 2008, 06:01:08",3.6109037542764746,0.0009187473289653929,34.13529495466968,0.0006,0.0,2802.031,1.2980735056918902
599,24,"26 May 2008, 10:44:38",3.6155605018867534,-0.0025484515689907735,34.0756490349882,0.0006,0.0,2793.39,1.293463613844243
603,24,"26 May 2008, 15:30:43",3.621191032853697,-0.002460182580180734,33.991349533915816,0.0006,0.0,2793.39,1.288003392619118
607,24,"26 May 2008, 20:21:04",3.6191851049064034,0.0004778014371146007,34.059198400298385,0.0006,0.0,2792.485,1.2874525221379407
611,24,"27 May 2008, 15:52:41",3.5953649734437896,-0.0023415053515697688,34.55651436751892,0.0006,0.0,2802.016,1.3090153642307354
613,24,"27 May 2008, 20:45:42",3.5899373887616655,-0.0005833472584575628,34.40592045769559,0.0006,0.0,2820.39,1.3250793286429356
